//////////////////////////////////////bing//////////////////////////////////////
bing	357	main page	19873.0
bing	219	facebook	4776.0
bing	247	google	2313.0
bing	648	world wide web	618.0
bing	257	html	470.0
bing	373	microsoft	388.0
bing	535	software	364.0
bing	506	sql	341.0
bing	224	file transfer protocol	336.0
bing	135	dna	289.0
bing	650	xml	266.0
bing	204	europe	232.0
bing	268	ibm	230.0
bing	653	yahoo!	201.0
bing	45	baidu	187.0
bing	133	customer relationship management	142.0
bing	433	pagerank	141.0
bing	379	montreal	129.0
bing	192	dracula	120.0
bing	423	oracle	112.0
bing	584	tim berners-lee	108.0
bing	249	google drive	101.0
bing	52	bing	93.0
bing	73	cancer	89.0
bing	68	cern	88.0
bing	655	yandex	88.0
bing	439	perl	87.0
bing	485	representational state transfer	82.0
bing	137	data	79.0
bing	492	robots.txt	79.0
bing	173	digital object identifier	70.0
bing	361	massachusetts institute of technology	68.0
bing	162	database	59.0
bing	63	business intelligence	55.0
bing	4	aol	54.0
bing	61	bram stoker	53.0
bing	437	pattern	48.0
bing	304	international standard book number	41.0
bing	396	national security agency	39.0
bing	35	ask.com	37.0
bing	269	ieee	36.0
bing	402	netscape	34.0
bing	419	open directory project	33.0
bing	152	data mining	30.0
bing	454	privacy	29.0
bing	99	compiler	28.0
bing	250	google search	28.0
bing	370	metadata	25.0
bing	647	wolfram alpha	25.0
bing	351	mit	23.0
bing	462	pubmed identifier	23.0
bing	21	altavista	21.0
bing	161	data warehouse	19.0
bing	266	human rights	19.0
bing	608	vannevar bush	19.0
bing	234	gartner	18.0
bing	261	herman hollerith	18.0
bing	495	routing	16.0
bing	82	chess	15.0
bing	194	duckduckgo	15.0
bing	654	yahoo! search	15.0
bing	72	cambridge university press	12.0
bing	74	carnegie mellon university	12.0
bing	639	webserver	12.0
bing	151	data mart	11.0
bing	317	joseph marie jacquard	11.0
bing	348	lycos	11.0
bing	605	usability	11.0
bing	163	database management system	10.0
bing	293	information technology	10.0
bing	273	imperial college london	9.0
bing	364	mcgill university	9.0
bing	508	scalability	9.0
bing	518	search engine marketing	9.0
bing	538	software engineering	9.0
bing	28	archie comics	8.0
bing	215	extract, transform, load	8.0
bing	254	grid computing	8.0
bing	368	memory	8.0
bing	131	cultural studies	7.0
bing	267	hypertext	7.0
bing	288	information retrieval	7.0
bing	395	national institute of standards and technology	7.0
bing	567	surveillance	7.0
bing	12	advertising	6.0
bing	130	cuil	6.0
bing	374	microsoft analysis services	6.0
bing	403	network topology	6.0
bing	469	query string	6.0
bing	636	web scraping	6.0
bing	19	alltheweb	5.0
bing	59	boolean algebra	5.0
bing	209	excite	5.0
bing	353	molap	5.0
bing	472	rolap	5.0
